#TYPE	INDEX	FIELD	VALUE
ItemCandidate	446	Name	GreatRedFoxRing
ItemCandidate	447	Name	GreatBlueFoxRing
ItemCandidate	448	Name	SurvivalRing
ItemCandidate	449	Name	SealRing
ItemCandidate	450	Name	TajiRing
ItemCandidate	451	Name	CraftRing1
ItemCandidate	452	Name	CraftRing2
ItemCandidate	453	Name	CraftRing3
ItemCandidate	454	Name	CraftRing4
ItemCandidate	455	Name	CraftRing5
ItemCandidate	456	Name	CraftRing6
ItemCandidate	457	Name	CraftRing7
ItemCandidate	458	Name	CraftRing8
ItemCandidate	459	Name	CraftRing9
ItemCandidate	460	Name	CraftRing10
ItemCandidate	461	Name	RedDemonRing
ItemCandidate	462	Name	CloudRing
ItemCandidate	463	Name	PoisonRing
ItemCandidate	464	Name	EvilDragonRing
ItemCandidate	465	Name	EvilDragonRing1
ItemCandidate	466	Name	EvilDragonRing2
ItemCandidate	467	Name	EvilDragonRing3
ItemCandidate	468	Name	EvilDragonRing4
ItemCandidate	469	Name	EvilDragonRing5
ItemCandidate	470	Name	RDragonRing
ItemCandidate	471	Name	RDragonRing1
ItemCandidate	472	Name	RDragonRing2
ItemCandidate	473	Name	RDragonRing3
ItemCandidate	474	Name	RDragonRing4
ItemCandidate	475	Name	RDragonRing5
ItemCandidate	476	Name	IronBracelet
ItemCandidate	477	Name	ThinBracelet
ItemCandidate	478	Name	LeatherGlove
ItemCandidate	479	Name	SilverBracelet
ItemCandidate	480	Name	SteelBracelet
ItemCandidate	481	Name	LargeBracelet
ItemCandidate	482	Name	SharpBracelet
ItemCandidate	483	Name	HardGlove
ItemCandidate	484	Name	MagicBracelet
ItemCandidate	485	Name	EvadeBracelet
ItemCandidate	486	Name	EbonyBracelet
ItemCandidate	487	Name	MonkBracelet
ItemCandidate	488	Name	StrainBracelet
ItemCandidate	489	Name	DeathGauntlet
ItemCandidate	490	Name	GoldBracelet
ItemCandidate	491	Name	3rdEyeBracelet
ItemCandidate	492	Name	BronzeGlove
ItemCandidate	493	Name	SpellBracelet
ItemCandidate	494	Name	KnightBracelet
ItemCandidate	495	Name	DragonBracelet
ItemCandidate	496	Name	SoulSpringBracelet
ItemCandidate	497	Name	BlackIronBracelet
ItemCandidate	498	Name	SteelGlove
ItemCandidate	499	Name	BracerOfMagic
ItemCandidate	500	Name	TaoPowerBracelet
ItemCandidate	501	Name	SteelGauntlet
ItemCandidate	502	Name	8TrigramWheel
ItemCandidate	503	Name	HangMaWheel
ItemCandidate	504	Name	BokMaWheel
ItemCandidate	505	Name	BaekTaGlove
ItemCandidate	506	Name	SpiritReformer
ItemCandidate	507	Name	HolyTaoWheel
ItemCandidate	508	Name	DualTitanAmulet
ItemCandidate	509	Name	EvilWhispAmulet
ItemCandidate	510	Name	SacredAngelAmulet
ItemCandidate	511	Name	WildTitanAmulet
ItemCandidate	512	Name	EnchantedAmulet
ItemCandidate	513	Name	FiveElementAmulet
ItemCandidate	514	Name	PurpleFoxBracelet
ItemCandidate	515	Name	RedFoxBracelet
ItemCandidate	516	Name	BlueFoxBracelet
ItemCandidate	517	Name	GreatPurpleFoxBrace
ItemCandidate	518	Name	GreatRedFoxBrace
ItemCandidate	519	Name	GreatBlueFoxBrace
ItemCandidate	520	Name	SurvivalBracelet
ItemCandidate	521	Name	LunarBracelet
ItemCandidate	522	Name	GoldenDragonBrace
ItemCandidate	523	Name	GoldenDragonBrace1
ItemCandidate	524	Name	GoldenDragonBrace2
ItemCandidate	525	Name	GoldenDragonBrace3
ItemCandidate	526	Name	GoldenDragonBrace4
ItemCandidate	527	Name	GoldenDragonBrace5
ItemCandidate	528	Name	EvilDragonBracelet
ItemCandidate	529	Name	EvilDragonBracelet1
ItemCandidate	530	Name	EvilDragonBracelet2
ItemCandidate	531	Name	EvilDragonBracelet3
ItemCandidate	532	Name	EvilDragonBracelet4
ItemCandidate	533	Name	EvilDragonBracelet5
ItemCandidate	534	Name	GoldNecklace
ItemCandidate	535	Name	PrecisionNecklace
ItemCandidate	536	Name	BlackNecklace
ItemCandidate	537	Name	EbonyNecklace
ItemCandidate	538	Name	YellowNecklace
ItemCandidate	539	Name	PlatinumNecklace
ItemCandidate	540	Name	JadeNecklace
ItemCandidate	541	Name	TigerNecklace
ItemCandidate	542	Name	ElusionNecklace
ItemCandidate	543	Name	NagaNecklace
ItemCandidate	544	Name	AmberNecklace
ItemCandidate	545	Name	PhoenixBead
ItemCandidate	546	Name	LanternNecklace
ItemCandidate	547	Name	GaleNecklace
ItemCandidate	548	Name	WarriorNecklace
ItemCandidate	549	Name	BlueCrystalNecklace
ItemCandidate	550	Name	BlueJadeNecklace
ItemCandidate	551	Name	ConvexLens
ItemCandidate	552	Name	BambooPipe
ItemCandidate	553	Name	BlueThunderNecklace
ItemCandidate	554	Name	SpiritPowerNecklace
ItemCandidate	555	Name	ClawNecklace
ItemCandidate	556	Name	LifeNecklace
ItemCandidate	557	Name	PearlNecklace
ItemCandidate	558	Name	AmethystNecklace
ItemCandidate	559	Name	DemonicBells
ItemCandidate	560	Name	SoulNecklace
ItemCandidate	561	Name	GreenBead
ItemCandidate	562	Name	HeroNecklace
ItemCandidate	563	Name	AdamantineNecklace
ItemCandidate	564	Name	RequiemNecklace
ItemCandidate	565	Name	CuspidNecklace
ItemCandidate	566	Name	SorceryAnchor
ItemCandidate	567	Name	PurifiedMirror
ItemCandidate	568	Name	AdamantNecklace
ItemCandidate	569	Name	EvilTriangle
ItemCandidate	570	Name	CrossPurified
ItemCandidate	571	Name	PurpleFoxCollar
ItemCandidate	572	Name	RedFoxCollar
ItemCandidate	573	Name	BlueFoxCollar
ItemCandidate	574	Name	GreatPurpleFoxCollar
ItemCandidate	575	Name	GreatRedFoxCollar
ItemCandidate	576	Name	GreatBlueFoxCollar
ItemCandidate	577	Name	SurvivalNecklace
ItemCandidate	578	Name	DemonMask
ItemCandidate	579	Name	VioletOrb
ItemCandidate	580	Name	KunroonTear
ItemCandidate	581	Name	DragonNecklace
ItemCandidate	582	Name	DragonNecklace1
ItemCandidate	583	Name	DragonNecklace2
ItemCandidate	584	Name	DragonNecklace3
ItemCandidate	585	Name	DragonNecklace4
ItemCandidate	586	Name	DragonNecklace5
ItemCandidate	587	Name	DragonPendant
ItemCandidate	588	Name	DragonPendant1
ItemCandidate	589	Name	DragonPendant2
ItemCandidate	590	Name	DragonPendant3
ItemCandidate	591	Name	DragonPendant4
ItemCandidate	592	Name	DragonPendant5
ItemCandidate	593	Name	ProbeNecklace
Item	593	ToolTip	wont
ItemCandidate	594	Name	SkillNecklace
ItemCandidate	595	Name	BronzeHelmet
ItemCandidate	596	Name	MagicHelmet
ItemCandidate	597	Name	BrassHelmet
ItemCandidate	598	Name	GoldenTiara
ItemCandidate	599	Name	SkeletonHelmet
ItemCandidate	600	Name	ShamanHelmet
ItemCandidate	601	Name	SteelHelmet
ItemCandidate	602	Name	HelmetOfHero
ItemCandidate	603	Name	BlackIronHelmet
ItemCandidate	604	Name	GreatHelmet
ItemCandidate	605	Name	WisdomCoronet
ItemCandidate	606	Name	TaoCoronet
ItemCandidate	607	Name	RoyalHelmet
ItemCandidate	608	Name	HelmetOfKings
ItemCandidate	609	Name	HelmetOfSorcery
ItemCandidate	610	Name	PurifiedMask
ItemCandidate	611	Name	DemonShadow
ItemCandidate	612	Name	LeatherBelt
ItemCandidate	613	Name	ChainBelt
ItemCandidate	614	Name	BronzeBelt
ItemCandidate	615	Name	SteelBelt
ItemCandidate	616	Name	GoldBelt
ItemCandidate	617	Name	AdamantineBelt
ItemCandidate	618	Name	FlamingGrasp
ItemCandidate	619	Name	RottenShoes
ItemCandidate	620	Name	LowShoes
ItemCandidate	621	Name	LeatherBoots
ItemCandidate	622	Name	SilkBoots
ItemCandidate	623	Name	BlackBoots
ItemCandidate	624	Name	DragonBoots
ItemCandidate	625	Name	RedScaleBoots
ItemCandidate	626	Name	GoldPatternBoots
ItemCandidate	627	Name	HealthStone(S)
ItemCandidate	628	Name	HealthStone(M)
ItemCandidate	629	Name	HealthStone(L)
ItemCandidate	630	Name	HealthStone(XL)
ItemCandidate	631	Name	HealthStone
ItemCandidate	632	Name	MagicStone(S)
ItemCandidate	633	Name	MagicStone(M)
ItemCandidate	634	Name	MagicStone(L)
ItemCandidate	635	Name	MagicStone(XL)
ItemCandidate	636	Name	MagicStone
ItemCandidate	637	Name	PowerStone(S)
ItemCandidate	638	Name	PowerStone(M)
ItemCandidate	639	Name	PowerStone(L)
ItemCandidate	640	Name	PowerStone(XL)
ItemCandidate	641	Name	PowerStone
ItemCandidate	642	Name	DCStone(S)
ItemCandidate	643	Name	DCStone(M)
ItemCandidate	644	Name	DCStone(L)
ItemCandidate	645	Name	DCStone(XL)
ItemCandidate	646	Name	DCStone
ItemCandidate	647	Name	MCStone(S)
ItemCandidate	648	Name	MCStone(M)
ItemCandidate	649	Name	MCStone(L)
ItemCandidate	650	Name	MCStone(XL)
ItemCandidate	651	Name	MCStone
ItemCandidate	652	Name	SCStone(S)
ItemCandidate	653	Name	SCStone(M)
ItemCandidate	654	Name	SCStone(L)
ItemCandidate	655	Name	SCStone(XL)
ItemCandidate	656	Name	SCStone
ItemCandidate	657	Name	FrozenStone
ItemCandidate	658	Name	(HP)DrugSmall
ItemCandidate	659	Name	(MP)DrugSmall
ItemCandidate	660	Name	(HP)DrugMedium
ItemCandidate	661	Name	(MP)DrugMedium
ItemCandidate	662	Name	(HP)DrugLarge
ItemCandidate	663	Name	(MP)DrugLarge
ItemCandidate	664	Name	(HP)DrugXL
ItemCandidate	665	Name	(MP)DrugXL
ItemCandidate	666	Name	(HP)PotionSmall
ItemCandidate	667	Name	(MP)PotionSmall
ItemCandidate	668	Name	(HP)PotionMedium
ItemCandidate	669	Name	(MP)PotionMedium
ItemCandidate	670	Name	SunPotion
Item	670	ToolTip	立即治疗玩家。
ItemCandidate	671	Name	SunPotion(M)
Item	671	ToolTip	立即治疗玩家。
ItemCandidate	672	Name	Ginseng
ItemCandidate	673	Name	OldGinseng
ItemCandidate	674	Name	Apple
ItemCandidate	675	Name	ImpactDrug(S)
ItemCandidate	676	Name	ImpactDrug(M)
ItemCandidate	677	Name	ImpactDrug(L)
ItemCandidate	678	Name	MagicDrug(S)
ItemCandidate	679	Name	MagicDrug(M)
ItemCandidate	680	Name	MagicDrug(L)
ItemCandidate	681	Name	TaoistDrug(S)
ItemCandidate	682	Name	TaoistDrug(M)
ItemCandidate	683	Name	TaoistDrug(L)
ItemCandidate	684	Name	StormDrug(S)
ItemCandidate	685	Name	StormDrug(M)
ItemCandidate	686	Name	StormDrug(L)
ItemCandidate	687	Name	StaminaAid(S)
ItemCandidate	688	Name	StaminaAid(M)
ItemCandidate	689	Name	StaminaAid(L)
ItemCandidate	690	Name	MagicAid(S)
ItemCandidate	691	Name	MagicAid(M)
ItemCandidate	692	Name	MagicAid(L)
ItemCandidate	693	Name	SpencerDrug
ItemCandidate	694	Name	Dumpling
ItemCandidate	695	Name	BeefDumpling
ItemCandidate	696	Name	ChickenDumpling
ItemCandidate	697	Name	EggDumpling
ItemCandidate	698	Name	BoneDumpling
ItemCandidate	699	Name	HerbalTea
ItemCandidate	700	Name	MeatSoup
ItemCandidate	701	Name	ZerkSoup
ItemCandidate	702	Name	ChickenBroth
ItemCandidate	703	Name	EggBroth
ItemCandidate	704	Name	BoneBroth
ItemCandidate	705	Name	CannibalFruitTea
ItemCandidate	706	Name	RepairOil
ItemCandidate	707	Name	WarGodOil
Item	707	ToolTip	将已装备武器的持久修复至上限。
ItemCandidate	708	Name	[H]WarGodOil
Item	708	ToolTip	将已装备武器的持久修复至上限。
ItemCandidate	709	Name	BenedictionOil
Item	709	ToolTip	wont
ItemCandidate	710	Name	GreenPoison
ItemCandidate	711	Name	RedPoison
Item	711	ToolTip	用于部分道士技能，可施加红毒（降低防御）。
ItemCandidate	712	Name	Amulet
Item	712	ToolTip	多数道士技能所需的护身符。
ItemCandidate	713	Name	Amulet(Bundle)
Item	713	ToolTip	内含总计 3000 张护身符的包裹。
ItemCandidate	714	Name	AmuletOfRevival
Item	714	ToolTip	道士复活术所需的护身符。
ItemCandidate	715	Name	Invitation
ItemCandidate	716	Name	GTTeleport
Item	716	ToolTip	奇异卷轴，可将你带回行会驻地。
ItemCandidate	717	Name	RandomTeleport
ItemCandidate	718	Name	DungeonEscape
ItemCandidate	719	Name	TownTeleport
Item	719	ToolTip	将玩家传送到最近保存的安全区。
ItemCandidate	720	Name	TeleportHome
ItemCandidate	722	Name	Candle
ItemCandidate	723	Name	Torch
ItemCandidate	724	Name	EnternalFlame
ItemCandidate	725	Name	PeddlerTorch
ItemCandidate	726	Name	DragonTorch
ItemCandidate	727	Name	HardTorch(S)
ItemCandidate	728	Name	HardTorch(M)
ItemCandidate	729	Name	HardTorch(L)
ItemCandidate	730	Name	KnowledgeTorch(S)
ItemCandidate	731	Name	KnowledgeTorch(M)
ItemCandidate	732	Name	KnowledgeTorch(L)
ItemCandidate	733	Name	Lantern
ItemCandidate	734	Name	BraveryGem
ItemCandidate	735	Name	MagicGem
ItemCandidate	736	Name	SoulGem
ItemCandidate	737	Name	ProtectionGem
ItemCandidate	738	Name	EvilSlayerGem
ItemCandidate	739	Name	DurabilityGem
ItemCandidate	740	Name	StormGem
ItemCandidate	741	Name	AgilityGem
ItemCandidate	742	Name	AccuracyGem
ItemCandidate	743	Name	PoisonGem
ItemCandidate	744	Name	FreezingGem
ItemCandidate	745	Name	DisillusionGem
ItemCandidate	746	Name	EnduranceGem
ItemCandidate	747	Name	BraveryOrb
ItemCandidate	748	Name	MagicOrb
ItemCandidate	749	Name	SoulOrb
ItemCandidate	750	Name	ProtectionOrb
ItemCandidate	751	Name	EvilSlayerOrb
ItemCandidate	752	Name	DurabilityOrb
ItemCandidate	753	Name	StormOrb
ItemCandidate	754	Name	AgilityOrb
ItemCandidate	755	Name	AccuracyOrb
ItemCandidate	756	Name	PoisonOrb
ItemCandidate	757	Name	FreezingOrb
ItemCandidate	758	Name	DisillusionOrb
ItemCandidate	759	Name	EnduranceOrb
ItemCandidate	760	Name	SewingGoods
ItemCandidate	761	Name	BoneHammer
ItemCandidate	762	Name	GreaterSewingGoods
ItemCandidate	763	Name	GreaterBoneHammer
ItemCandidate	764	Name	BengalTiger
ItemCandidate	765	Name	BlueTiger
ItemCandidate	766	Name	BlackLeopard
ItemCandidate	767	Name	IceLeopard
ItemCandidate	768	Name	PantheraTiger
ItemCandidate	769	Name	RedTiger
ItemCandidate	770	Name	WhiteTiger
ItemCandidate	771	Name	Wolf
ItemCandidate	772	Name	BrownWolf
ItemCandidate	773	Name	BlueWolf
ItemCandidate	774	Name	BlackWolf
ItemCandidate	775	Name	WhiteWolf
ItemCandidate	776	Name	LeatherBridle
ItemCandidate	777	Name	GoldBridle
ItemCandidate	778	Name	BronzeBell
ItemCandidate	779	Name	SilverBell
ItemCandidate	780	Name	GoldBell
ItemCandidate	781	Name	GreenBell
ItemCandidate	782	Name	Saddle
ItemCandidate	783	Name	RedRibbon
ItemCandidate	784	Name	BlueRibbon
ItemCandidate	785	Name	BlackRibbon
ItemCandidate	786	Name	LeatherMask
ItemCandidate	787	Name	WhiteMask
ItemCandidate	788	Name	BlackMask
ItemCandidate	789	Name	SilverMask
ItemCandidate	790	Name	TitaniumMask
ItemCandidate	791	Name	RawMeat
ItemCandidate	792	Name	LeanMeat
ItemCandidate	793	Name	BlueFishingRod
ItemCandidate	794	Name	RedFishingRod[6M]
Item	794	ToolTip	可在商城购买的高级鱼竿。\r\n-持续 6 个月
ItemCandidate	795	Name	FishingHook
ItemCandidate	796	Name	FishingFloat
ItemCandidate	797	Name	PremiumFloat
ItemCandidate	798	Name	FishBait
ItemCandidate	799	Name	PremiumBait
ItemCandidate	800	Name	FishDetector
ItemCandidate	801	Name	PremiumFinder
ItemCandidate	802	Name	FishingReel
ItemCandidate	803	Name	PremiumReel
ItemCandidate	804	Name	Walleye
ItemCandidate	805	Name	SwordFish
ItemCandidate	806	Name	RockBass
ItemCandidate	807	Name	Trout
ItemCandidate	808	Name	Tinker
ItemCandidate	809	Name	SmallGobby
ItemCandidate	810	Name	Mackeral
ItemCandidate	811	Name	Gobby
ItemCandidate	812	Name	ArmourBook(DC)
ItemCandidate	813	Name	ArmourBook(MC)
ItemCandidate	814	Name	ArmourBook(SC)
ItemCandidate	815	Name	ArmourBook(ACC)
ItemCandidate	816	Name	RustyArmour
ItemCandidate	817	Name	Translucent
ItemCandidate	818	Name	HavocCrystal
ItemCandidate	819	Name	BookofMana
ItemCandidate	820	Name	BookofSpirit
ItemCandidate	821	Name	ArmourCastTool
ItemCandidate	822	Name	MossyBox
ItemCandidate	823	Name	StrongRope
ItemCandidate	824	Name	CopperOre
ItemCandidate	825	Name	IronOre
ItemCandidate	826	Name	SilverOre
ItemCandidate	827	Name	GoldOre
ItemCandidate	828	Name	BlackIronOre
ItemCandidate	829	Name	Amethyst
ItemCandidate	830	Name	Ruby
ItemCandidate	831	Name	Platinum
ItemCandidate	832	Name	Nephrite
ItemCandidate	833	Name	AdamintineOre
ItemCandidate	834	Name	EmeraldOre
ItemCandidate	835	Name	OlivineOre
ItemCandidate	836	Name	PickAxe
ItemCandidate	837	Name	PickAxe0
ItemCandidate	838	Name	Stamp
ItemCandidate	839	Name	GoldBar
ItemCandidate	840	Name	GoldBarBundle
ItemCandidate	841	Name	GoldChest
ItemCandidate	842	Name	GambleChip
ItemCandidate	843	Name	Dice
ItemCandidate	844	Name	UnknownOrb
ItemCandidate	845	Name	AdmissionOrb
ItemCandidate	846	Name	ScrollOfSeal
ItemCandidate	847	Name	GuardianOrb
ItemCandidate	848	Name	BichonToken
ItemCandidate	849	Name	TimeStonePiece
ItemCandidate	850	Name	Chicken
ItemCandidate	851	Name	Pork
ItemCandidate	852	Name	Beef
ItemCandidate	853	Name	Venison
ItemCandidate	854	Name	Mutton
ItemCandidate	855	Name	Meat
ItemCandidate	856	Name	DeerMeat
ItemCandidate	857	Name	Feather
ItemCandidate	858	Name	BrownChestnut
ItemCandidate	859	Name	BronzeChestnut
ItemCandidate	860	Name	SilverChestnut
ItemCandidate	861	Name	GoldChestnut
ItemCandidate	862	Name	Cherry
ItemCandidate	863	Name	Mushroom
ItemCandidate	864	Name	EbonyFruit
ItemCandidate	865	Name	Timber
ItemCandidate	866	Name	CannibalLeaf
ItemCandidate	867	Name	CannibalFruit
ItemCandidate	868	Name	SpiderTeeth
ItemCandidate	869	Name	SpiderWeb
ItemCandidate	870	Name	WoomaHorn
ItemCandidate	871	Name	ZumaRelic
ItemCandidate	872	Name	MaggotPill
ItemCandidate	873	Name	ScorpionTail
ItemCandidate	874	Name	Bone
ItemCandidate	875	Name	LargeBone
ItemCandidate	876	Name	SkyStingerEgg
ItemCandidate	877	Name	Mandible
ItemCandidate	878	Name	BugEye
ItemCandidate	879	Name	BugLeg
ItemCandidate	880	Name	BugShell
ItemCandidate	881	Name	WhiteThread
ItemCandidate	882	Name	RedThread
ItemCandidate	883	Name	BlackThread
ItemCandidate	884	Name	RedEyeSkull
ItemCandidate	885	Name	DragonScale
ItemCandidate	886	Name	WindMarble
ItemCandidate	887	Name	EvasionMarble
ItemCandidate	888	Name	FocusMarble
ItemCandidate	889	Name	PoisonMarble
ItemCandidate	890	Name	IceMarble
ItemCandidate	891	Name	WillMarble
ItemCandidate	892	Name	AntidoteMarble
ItemCandidate	893	Name	String
ItemCandidate	894	Name	HealingLetter
ItemCandidate	895	Name	DeerHorn
ItemCandidate	896	Name	DeerBlood
ItemCandidate	897	Name	PigEar
ItemCandidate	898	Name	PigHoof
ItemCandidate	899	Name	SpiderLeg
ItemCandidate	900	Name	CannibalPoison
ItemCandidate	901	Name	RedMoonChip
ItemCandidate	902	Name	EvilApeOil
ItemCandidate	903	Name	EvilApeHeart
ItemCandidate	904	Name	JadeCrystal
ItemCandidate	905	Name	DemonLeather
ItemCandidate	906	Name	UndeadLeather
ItemCandidate	907	Name	MammothLeather
ItemCandidate	908	Name	BeastLeather
ItemCandidate	909	Name	LightLeather
ItemCandidate	910	Name	BaboonLeather
ItemCandidate	911	Name	RhinoLeather
ItemCandidate	912	Name	AncientLeather
ItemCandidate	913	Name	BraveryGlyph0
ItemCandidate	914	Name	BraveryGlyph1
ItemCandidate	915	Name	BraveryGlyph2
ItemCandidate	916	Name	BraveryGlyph3
ItemCandidate	917	Name	MagicGlyph0
ItemCandidate	918	Name	MagicGlyph1
ItemCandidate	919	Name	MagicGlyph2
ItemCandidate	920	Name	MagicGlyph3
ItemCandidate	921	Name	SoulGlyph0
ItemCandidate	922	Name	SoulGlyph1
ItemCandidate	923	Name	SoulGlyph2
ItemCandidate	924	Name	SoulGlyph3
ItemCandidate	925	Name	ProtectionGlyph0
ItemCandidate	926	Name	ProtectionGlyph1
ItemCandidate	927	Name	ProtectionGlyph2
ItemCandidate	928	Name	ProtectionGlyph3
ItemCandidate	929	Name	EvilSlayerGlyph0
ItemCandidate	930	Name	EvilSlayerGlyph1
ItemCandidate	931	Name	EvilSlayerGlyph2
ItemCandidate	932	Name	EvilSlayerGlyph3
ItemCandidate	933	Name	BodyGlyph0
ItemCandidate	934	Name	BodyGlyph1
ItemCandidate	935	Name	BodyGlyph2
ItemCandidate	936	Name	BodyGlyph3
ItemCandidate	937	Name	AwakeningSoul0
Item	937	ToolTip	每次升级都需要。
ItemCandidate	938	Name	AwakeningSoul1
Item	938	ToolTip	每次升级都需要。
ItemCandidate	939	Name	AwakeningSoul2
Item	939	ToolTip	每次升级都需要。
ItemCandidate	940	Name	AwakeningSoul3
Item	940	ToolTip	每次升级都需要。
ItemCandidate	941	Name	BabyPigEgg
Item	941	ToolTip	点击此蛋可获得一只宠物。\r\n宠物会帮你拾取物品，让你可以继续战斗。
ItemCandidate	942	Name	ChickEgg
Item	942	ToolTip	点击此蛋可获得一只宠物。\r\n宠物会帮你拾取物品，让你可以继续战斗。
ItemCandidate	943	Name	KittenEgg
Item	943	ToolTip	点击此蛋可获得一只宠物。\r\n宠物会帮你拾取物品，让你可以继续战斗。
ItemCandidate	944	Name	SkeletonEgg
Item	944	ToolTip	点击此蛋可获得一只宠物。\r\n宠物会帮你拾取物品，让你可以继续战斗。
ItemCandidate	945	Name	BaekdonEgg
Item	945	ToolTip	点击此蛋可获得一只宠物。\r\n宠物会帮你拾取物品，让你可以继续战斗。
ItemCandidate	946	Name	WimaenEgg
Item	946	ToolTip	点击此蛋可获得一只宠物。\r\n宠物会帮你拾取物品，让你可以继续战斗。
ItemCandidate	947	Name	BlackKittenEgg
Item	947	ToolTip	点击此蛋可获得一只宠物。\r\n宠物会帮你拾取物品，让你可以继续战斗。
ItemCandidate	948	Name	BabyDragonEgg
Item	948	ToolTip	点击此蛋可获得一只宠物。\r\n宠物会帮你拾取物品，让你可以继续战斗。
ItemCandidate	949	Name	OlympicEgg
Item	949	ToolTip	点击此蛋可获得一只宠物。\r\n宠物会帮你拾取物品，让你可以继续战斗。
ItemCandidate	950	Name	SnowManEgg
Item	950	ToolTip	点击此蛋可获得一只宠物。\r\n宠物会帮你拾取物品，让你可以继续战斗。
ItemCandidate	951	Name	FrogEgg
Item	951	ToolTip	点击此蛋可获得一只宠物。\r\n宠物会帮你拾取物品，让你可以继续战斗。
ItemCandidate	952	Name	CreatureMirror
Item	952	ToolTip	使用这面镜子可以为宠物改名。
ItemCandidate	953	Name	BlackCreatureStone
Item	953	ToolTip	特殊宠物每 3 小时产出一次这种稀有石头。\r\n打碎后可获得随机物品。
ItemCandidate	954	Name	CreatureNuts
Item	954	ToolTip	维持饱食度 10 小时。
ItemCandidate	955	Name	FairyMoss
Item	955	ToolTip	可喂给宠物。\r\n25%
ItemCandidate	956	Name	FreshwaterClam
Item	956	ToolTip	可喂给宠物。\r\n50%
ItemCandidate	957	Name	Mackerel
Item	957	ToolTip	可喂给宠物。\r\n75%
ItemCandidate	958	Name	Cherries
Item	958	ToolTip	可喂给宠物。\r\n100%
ItemCandidate	959	Name	WonderPill
Item	959	ToolTip	当宠物饱食度降为 0 时
ItemCandidate	960	Name	WonderBox(S)
Item	960	ToolTip	打开此盒可获得随机神物。\r\n神物强度取决于盒子强度。
ItemCandidate	961	Name	WonderBox(M)
Item	961	ToolTip	打开此盒可获得随机神物。\r\n神物强度取决于盒子强度。
ItemCandidate	962	Name	WonderBox(L)
Item	962	ToolTip	打开此盒可获得随机神物。\r\n神物强度取决于盒子强度。
ItemCandidate	963	Name	WonderDrug(EXP)
Item	963	ToolTip	经验提高 5%，持续 1 小时。
ItemCandidate	964	Name	WonderDrug(DROP)
Item	964	ToolTip	掉落率提高 10%，持续 1 小时。
ItemCandidate	965	Name	WonderDrug(HP)
Item	965	ToolTip	最大 HP 提高 50，持续 1 小时。
ItemCandidate	966	Name	WonderDrug(MP)
Item	966	ToolTip	最大 MP 提高 50，持续 1 小时。
ItemCandidate	967	Name	WonderDrug(AC)
Item	967	ToolTip	防御提高 1-1，持续 1 小时。
ItemCandidate	968	Name	WonderDrug(MAC)
Item	968	ToolTip	魔防提高 1-1，持续 1 小时。
ItemCandidate	969	Name	WonderDrug(A.SPEED)
Item	969	ToolTip	速度提高，持续 30 分钟。
ItemCandidate	970	Name	Knapsack(S)
Item	970	ToolTip	背包负重提高 3，持续 5 小时。
ItemCandidate	971	Name	Knapsack(M)
Item	971	ToolTip	背包负重提高 5，持续 5 小时。
ItemCandidate	972	Name	Knapsack(L)
Item	972	ToolTip	背包负重提高 9，持续 5 小时。
ItemCandidate	973	Name	Fencing
Item	973	ToolTip	命中准确随技能等级提升。
ItemCandidate	974	Name	Slaying
Item	974	ToolTip	你的武器将注入强大力量。
ItemCandidate	975	Name	Thrusting
Item	975	ToolTip	增加你的攻击距离。
ItemCandidate	976	Name	HalfMoon
Item	976	ToolTip	挥出弧形攻击，最多可同时命中 4 个目标。\r\n
ItemCandidate	977	Name	ShoulderDash
Item	977	ToolTip	冲向目标并将其击退。
ItemCandidate	978	Name	TwinDrakeBlade
Item	978	ToolTip	武器一次动作挥砍两次。\r\n目标有几率被击晕并受到更多伤害。
ItemCandidate	979	Name	Entrapment
Item	979	ToolTip	麻痹怪物并将其拉向施法者。
ItemCandidate	980	Name	FlamingSword
Item	980	ToolTip	召唤火焰之灵，对目标造成毁灭性一击。
ItemCandidate	981	Name	LionRoar
Item	981	ToolTip	战士发出震慑怒吼。
ItemCandidate	982	Name	CrossHalfMoon
Item	982	ToolTip	使用武器连续挥出两道弧形攻击，最多可同时命中 8 个目标。
ItemCandidate	983	Name	BladeAvalanche
Item	983	ToolTip	向 3 个方向发动刺击。
ItemCandidate	984	Name	ProtectionField
Item	984	ToolTip	战士进入坚韧状态，受到的物理伤害降低。
ItemCandidate	985	Name	Rage
Item	985	ToolTip	战士进入狂怒状态，每次挥击伤害更高。
ItemCandidate	986	Name	CounterAttack
Item	986	ToolTip	提高所有防御，并有几率将伤害反弹给攻击者。
ItemCandidate	987	Name	SlashingBurst
Item	987	ToolTip	战士冲入敌群，将敌人劈开并造成额外伤害。
ItemCandidate	988	Name	Fury
Item	988	ToolTip	在一段时间内提高战士的攻击速度。
ItemCandidate	989	Name	ImmortalSkin
ItemCandidate	990	Name	FireBall
Item	990	ToolTip	投掷火球进行远程攻击。
ItemCandidate	991	Name	Repulsion
Item	991	ToolTip	推开周围的怪物和玩家。
ItemCandidate	992	Name	ElectricShock
Item	992	ToolTip	击晕并迷惑怪物，也可用于驯服怪物。
ItemCandidate	993	Name	GreatFireBall
Item	993	ToolTip	火球术的强化版本。
ItemCandidate	994	Name	HellFire
Item	994	ToolTip	向施法者前方 5 格释放一道火柱。
ItemCandidate	995	Name	ThunderBolt
Item	995	ToolTip	召唤天雷攻击目标。
