#TYPE	INDEX	NAME	REF_COUNT	FILE_COUNT	AREAS	RISK	SAMPLES
Item	700	MeatSoup	17	17	Envir/NPCs	Medium	Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:37:MeatSoup | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:37:MeatSoup | Envir/NPCs/BichonProvince/BorderVillage/CraftLady-0.txt:37:MeatSoup | Envir/NPCs/BichonProvince/BorderVillage/CraftLady.txt:37:MeatSoup | Envir/NPCs/GM/GM-CraftingMaterial.txt:51:MeatSoup
Item	701	ZerkSoup	17	17	Envir/NPCs	Medium	Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:38:ZerkSoup | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:38:ZerkSoup | Envir/NPCs/BichonProvince/BorderVillage/CraftLady-0.txt:38:ZerkSoup | Envir/NPCs/BichonProvince/BorderVillage/CraftLady.txt:38:ZerkSoup | Envir/NPCs/GM/GM-CraftingMaterial.txt:52:ZerkSoup
Item	702	ChickenBroth	17	17	Envir/NPCs	Medium	Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:34:ChickenBroth | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:34:ChickenBroth | Envir/NPCs/BichonProvince/BorderVillage/CraftLady-0.txt:34:ChickenBroth | Envir/NPCs/BichonProvince/BorderVillage/CraftLady.txt:34:ChickenBroth | Envir/NPCs/GM/GM-CraftingMaterial.txt:48:ChickenBroth
Item	703	EggBroth	17	17	Envir/NPCs	Medium	Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:35:EggBroth | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:35:EggBroth | Envir/NPCs/BichonProvince/BorderVillage/CraftLady-0.txt:35:EggBroth | Envir/NPCs/BichonProvince/BorderVillage/CraftLady.txt:35:EggBroth | Envir/NPCs/GM/GM-CraftingMaterial.txt:49:EggBroth
Item	704	BoneBroth	17	17	Envir/NPCs	Medium	Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:33:BoneBroth | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:33:BoneBroth | Envir/NPCs/BichonProvince/BorderVillage/CraftLady-0.txt:33:BoneBroth | Envir/NPCs/BichonProvince/BorderVillage/CraftLady.txt:33:BoneBroth | Envir/NPCs/GM/GM-CraftingMaterial.txt:47:BoneBroth
Item	706	RepairOil	156	64	Envir/Drops,Envir/NPCs,Envir/Quests,Envir/Recipe	High	Envir/Drops/AncientCaves/Ancient_BoneBlademan.txt:11:1/100 RepairOil | Envir/Drops/AncientCaves/Ancient_BoneCaptain.txt:10:1/100 RepairOil | Envir/Drops/AncientCaves/Ancient_BoneCaptain0.txt:9:1/100 RepairOil | Envir/Drops/AncientCaves/Ancient_BoneSpearman.txt:10:1/300 RepairOil | Envir/Drops/AncientCaves/Ancient_RoninGhoul.txt:11:1/170 RepairOil
Item	707	WarGodOil	63	55	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/AncientCaves/Ancient_BoneCaptain.txt:11:1/1200 WarGodOil | Envir/Drops/AncientCaves/Ancient_BoneCaptain0.txt:10:1/800 WarGodOil | Envir/Drops/AncientCaves/Ancient_BoneLord.txt:28:1/5 WarGodOil | Envir/Drops/AncientCaves/Ancient_BoneLord0.txt:20:1/5 WarGodOil | Envir/Drops/AncientCaves/Ancient_BoneSpearman.txt:11:1/500 WarGodOil
Item	709	BenedictionOil	369	153	Envir/Drops,Envir/NPCs	High	Envir/Drops/AncientCaves/Ancient_BoneCaptain.txt:12:1/10000 BenedictionOil | Envir/Drops/AncientCaves/Ancient_BoneCaptain0.txt:11:1/15000 BenedictionOil | Envir/Drops/AncientCaves/Ancient_BoneLord.txt:26:1/3 BenedictionOil | Envir/Drops/AncientCaves/Ancient_BoneLord.txt:27:1/10 BenedictionOil | Envir/Drops/AncientCaves/Ancient_BoneLord0.txt:19:1/3 BenedictionOil
Item	710	GreenPoison	115	45	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/AncientCaves/Prajna/Ancient_ToxicGhoul.txt:12:1/5 GreenPoison | Envir/Drops/Misc/ArcherGuard.txt:16:1/1 GreenPoison | Envir/Drops/PranjaIsland/PranjaStoneCave/ToxicGhoul.txt:12:1/500 GreenPoison | Envir/Drops/PranjaIsland/PranjaStoneCave/ToxicGhoul0.txt:12:1/50 GreenPoison | Envir/NPCs/BichonProvince/BichonWall/BPotion-0109.txt:30:GreenPoison
Item	711	RedPoison	114	44	Envir/NPCs	Medium	Envir/NPCs/BichonProvince/BichonWall/BPotion-0109.txt:31:RedPoison | Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:24:RedPoison | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:24:RedPoison | Envir/NPCs/BichonProvince/BichonWall/Potion3.txt:31:RedPoison | Envir/NPCs/BichonProvince/BorderVillage/CraftLady-0.txt:24:RedPoison
Item	712	Amulet	238	50	Envir/NPCs,Envir/Recipe,Envir/SystemScripts	High	Envir/NPCs/BichonProvince/BichonWall/Grocery-0.txt:103:Amulet | Envir/NPCs/BichonProvince/BichonWall/Grocery.txt:18:I see you're holding: {<$AMULET>/CORAL} | Envir/NPCs/BichonProvince/BichonWall/Grocery.txt:105:Amulet | Envir/NPCs/BichonProvince/BichonWall/MirGuide-0.txt:670:by hurling an amulet. | Envir/NPCs/BichonProvince/BichonWall/MirGuide-0.txt:671:MP and amulet will be consumed.
Item	713	Amulet(Bundle)	1	1	Envir/Recipe	Medium	Envir/Recipe/AmuletOfRevival.txt:11:Amulet(Bundle)
Item	714	AmuletOfRevival	40	40	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/AncientCaves/Ancient_RedThunderZuma.txt:108:1/5 AmuletOfRevival | Envir/Drops/AncientCaves/ZumaTemple/Ancient_RedThunderZuma.txt:108:1/5 AmuletOfRevival | Envir/Drops/HellDestroyer.txt:118:1/5 AmuletOfRevival | Envir/Drops/MongchonProvince/Zuma/ZumaTaurus.txt:120:1/5 AmuletOfRevival | Envir/Drops/MongchonProvince/Zuma/ZumaTaurus9.txt:118:1/5 AmuletOfRevival
Item	716	GTTeleport	10	10	Envir/NPCs	Medium	Envir/NPCs/GuildTerritory/GA0/GTPeddler-GA0.txt:99:GtTeleport | Envir/NPCs/GuildTerritory/GA1/GTPeddler-GA1.txt:99:GtTeleport | Envir/NPCs/GuildTerritory/GA2/GTPeddler-GA2.txt:99:GtTeleport | Envir/NPCs/GuildTerritory/GA3/GTPeddler-GA3.txt:99:GtTeleport | Envir/NPCs/GuildTerritory/GA4/GTPeddler-GA4.txt:99:GtTeleport
Item	717	RandomTeleport	150	51	Envir/Drops,Envir/NPCs	High	Envir/Drops/AncientCaves/Ancient_RoninGhoul.txt:65:1/10 RandomTeleport | Envir/Drops/AncientCaves/Ancient_ToxicGhoul.txt:58:1/10 RandomTeleport | Envir/Drops/AncientCaves/Prajna/Ancient_RoninGhoul.txt:65:1/10 RandomTeleport | Envir/Drops/AncientCaves/Prajna/Ancient_ToxicGhoul.txt:58:1/10 RandomTeleport | Envir/Drops/PranjaIsland/PranjaStoneCave/RoninGhoul.txt:65:1/10 RandomTeleport
Item	718	DungeonEscape	175	43	Envir/NPCs	High	Envir/NPCs/BichonProvince/BichonWall/Grocery-0.txt:37:I deal with <Candle/candle>,<Dungeonescape/dungeonescape>, | Envir/NPCs/BichonProvince/BichonWall/Grocery-0.txt:51:[@dungeonescape] | Envir/NPCs/BichonProvince/BichonWall/Grocery-0.txt:53:A Dungeonescape scroll is a magic paper that moves you promptly | Envir/NPCs/BichonProvince/BichonWall/Grocery-0.txt:55:The power of Dungeonescape scroll is weak compared with | Envir/NPCs/BichonProvince/BichonWall/Grocery-0.txt:102:DungeonEscape
Item	719	TownTeleport	210	60	Envir/Drops,Envir/NPCs	High	Envir/Drops/AncientCaves/Ancient_BoneArcher.txt:13:1/200 TownTeleport | Envir/Drops/AncientCaves/Ancient_CaveBat.txt:6:1/50 TownTeleport | Envir/Drops/AncientCaves/Ancient_CaveBat.txt:7:1/40 TownTeleport | Envir/Drops/AncientCaves/Ancient_CaveBat.txt:8:1/50 TownTeleport | Envir/Drops/AncientCaves/Ancient_CaveBat0.txt:8:1/1 TownTeleport
Item	720	TeleportHome	13	13	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Grocery.txt:43:TeleportHome | Envir/NPCs/GuildTerritory/GA0/GTPeddler-GA0.txt:98:TeleportHome | Envir/NPCs/GuildTerritory/GA1/GTPeddler-GA1.txt:98:TeleportHome | Envir/NPCs/GuildTerritory/GA2/GTPeddler-GA2.txt:98:TeleportHome | Envir/NPCs/GuildTerritory/GA3/GTPeddler-GA3.txt:98:TeleportHome
Item	722	Candle	157	52	Envir/NPCs,Envir/Recipe	High	Envir/NPCs/BichonProvince/BichonWall/Grocery-0.txt:37:I deal with <Candle/candle>,<Dungeonescape/dungeonescape>, | Envir/NPCs/BichonProvince/BichonWall/Grocery-0.txt:44:[@candle] | Envir/NPCs/BichonProvince/BichonWall/Grocery-0.txt:46:Candles are needed when it's dark. without a Candle | Envir/NPCs/BichonProvince/BichonWall/Grocery-0.txt:98:Candle | Envir/NPCs/BichonProvince/BichonWall/Grocery.txt:39:I deal with <Candle/candle>,<Dungeonescape/dungeonescape>,
Item	723	Torch	65	40	Envir/NPCs	Medium	Envir/NPCs/BichonProvince/BichonWall/Grocery-0.txt:99:Torch | Envir/NPCs/BichonProvince/BichonWall/Grocery.txt:17:I see you're holding: {<$TORCH>/CORAL} | Envir/NPCs/BichonProvince/BichonWall/Grocery.txt:101:Torch | Envir/NPCs/BichonProvince/BorderVillage/Grocery-0.txt:52:Torch | Envir/NPCs/BichonProvince/BorderVillage/Grocery.txt:16:I see you're holding: {<$TORCH>/CORAL}
Item	724	EnternalFlame	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Grocery.txt:34:EnternalFlame
Item	725	PeddlerTorch	18	18	Envir/NPCs	Medium	Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:22:PeddlerTorch | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:22:PeddlerTorch | Envir/NPCs/BichonProvince/BorderVillage/CraftLady-0.txt:22:PeddlerTorch | Envir/NPCs/BichonProvince/BorderVillage/CraftLady.txt:22:PeddlerTorch | Envir/NPCs/GM/GM-CraftingMaterial.txt:36:PeddlerTorch
Item	726	DragonTorch	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Grocery.txt:36:DragonTorch
Item	734	BraveryGem	145	54	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/00DiceItem.txt:8:0 BraveryGem | Envir/Drops/00Fishing.txt:23:1/10000 BraveryGem | Envir/Drops/00FortuneBoxOrb.txt:2:1/300 BraveryGem | Envir/Drops/AncientCaves/Ancient_StoningStatue0.txt:22:1/10 BraveryGem | Envir/Drops/Behemoth.txt:112:1/10 BraveryGem
Item	735	MagicGem	145	54	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/00DiceItem.txt:12:0 MagicGem | Envir/Drops/00Fishing.txt:24:1/10000 MagicGem | Envir/Drops/00FortuneBoxOrb.txt:3:1/300 MagicGem | Envir/Drops/AncientCaves/Ancient_StoningStatue0.txt:23:1/10 MagicGem | Envir/Drops/Behemoth.txt:114:1/10 MagicGem
Item	736	SoulGem	145	54	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/00DiceItem.txt:10:0 SoulGem | Envir/Drops/00Fishing.txt:25:1/10000 SoulGem | Envir/Drops/00FortuneBoxOrb.txt:4:1/300 SoulGem | Envir/Drops/AncientCaves/Ancient_StoningStatue0.txt:24:1/10 SoulGem | Envir/Drops/Behemoth.txt:113:1/10 SoulGem
Item	737	ProtectionGem	181	55	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/00DiceItem.txt:4:0 ProtectionGem | Envir/Drops/00Fishing.txt:26:1/10000 ProtectionGem | Envir/Drops/00FortuneBoxOrb.txt:5:1/200 ProtectionGem | Envir/Drops/AncientCaves/Ancient_StoningStatue0.txt:25:1/5 ProtectionGem | Envir/Drops/Behemoth.txt:115:1/10 ProtectionGem
Item	738	EvilSlayerGem	181	55	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/00DiceItem.txt:6:0 EvilSlayerGem | Envir/Drops/00Fishing.txt:27:1/10000 EvilSlayerGem | Envir/Drops/00FortuneBoxOrb.txt:6:1/200 EvilSlayerGem | Envir/Drops/AncientCaves/Ancient_StoningStatue0.txt:26:1/5 EvilSlayerGem | Envir/Drops/Behemoth.txt:116:1/10 EvilSlayerGem
Item	739	DurabilityGem	162	50	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/00DiceItem.txt:2:0 DurabilityGem | Envir/Drops/00Fishing.txt:28:1/10000 DurabilityGem | Envir/Drops/00FortuneBoxOrb.txt:7:1/200 DurabilityGem | Envir/Drops/AncientCaves/Ancient_StoningStatue0.txt:27:1/5 DurabilityGem | Envir/Drops/Behemoth.txt:117:1/10 DurabilityGem
Item	740	StormGem	146	47	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/00DiceItem.txt:22:0 StormGem | Envir/Drops/00Fishing.txt:29:1/10000 StormGem | Envir/Drops/00FortuneBoxOrb.txt:11:1/450 StormGem | Envir/Drops/AncientCaves/Ancient_StoningStatue0.txt:31:1/15 StormGem | Envir/Drops/Behemoth.txt:124:1/30 StormGem
Item	741	AgilityGem	94	38	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/00Fishing.txt:30:1/10000 AgilityGem | Envir/Drops/00FortuneBoxOrb.txt:12:1/450 AgilityGem | Envir/Drops/Behemoth.txt:120:1/30 AgilityGem | Envir/Drops/HealingBead.txt:53:1/1300 AgilityGem | Envir/Drops/LightningBead.txt:53:1/1300 AgilityGem
Item	742	AccuracyGem	139	48	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/00Fishing.txt:31:1/10000 AccuracyGem | Envir/Drops/00FortuneBoxOrb.txt:10:1/450 AccuracyGem | Envir/Drops/AncientCaves/Ancient_StoningStatue0.txt:30:1/15 AccuracyGem | Envir/Drops/Behemoth.txt:121:1/30 AccuracyGem | Envir/Drops/DarkWargKing.txt:112:1/30 AccuracyGem LV1
Item	743	PoisonGem	133	49	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/00DiceItem.txt:14:0 PoisonGem | Envir/Drops/00Fishing.txt:32:1/10000 PoisonGem | Envir/Drops/00FortuneBoxOrb.txt:8:1/400 PoisonGem | Envir/Drops/AncientCaves/Ancient_StoningStatue0.txt:28:1/10 PoisonGem | Envir/Drops/Behemoth.txt:118:1/20 PoisonGem
Item	744	FreezingGem	133	49	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/00DiceItem.txt:16:0 FreezingGem | Envir/Drops/00Fishing.txt:33:1/10000 FreezingGem | Envir/Drops/00FortuneBoxOrb.txt:9:1/400 FreezingGem | Envir/Drops/AncientCaves/Ancient_StoningStatue0.txt:29:1/12 FreezingGem | Envir/Drops/Behemoth.txt:119:1/20 FreezingGem
Item	745	DisillusionGem	81	32	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/00DiceItem.txt:20:0 DisillusionGem | Envir/Drops/00Fishing.txt:34:1/10000 DisillusionGem | Envir/Drops/00FortuneBoxOrb.txt:14:1/500 DisillusionGem | Envir/Drops/Behemoth.txt:122:1/30 DisillusionGem | Envir/Drops/FlameTiger.txt:183:1/160 DisillusionGem LV1
Item	746	EnduranceGem	110	40	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/00DiceItem.txt:18:0 EnduranceGem | Envir/Drops/00Fishing.txt:35:1/10000 EnduranceGem | Envir/Drops/00FortuneBoxOrb.txt:13:1/500 EnduranceGem | Envir/Drops/AncientCaves/Ancient_StoningStatue0.txt:32:1/10 EnduranceGem | Envir/Drops/Behemoth.txt:123:1/30 EnduranceGem
Item	747	BraveryOrb	180	75	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/00FortuneBoxOrb.txt:17:1/300 BraveryOrb | Envir/Drops/00GroupDiceItem.txt:8:0 BraveryOrb | Envir/Drops/AncientCaves/Ancient_BoneLord.txt:151:1/300 BraveryOrb | Envir/Drops/AncientCaves/Ancient_RedThunderZuma.txt:158:1/350 BraveryOrb | Envir/Drops/AncientCaves/Ancient_StoningStatue0.txt:33:1/20 BraveryOrb
Item	748	MagicOrb	180	75	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/00FortuneBoxOrb.txt:18:1/300 MagicOrb | Envir/Drops/00GroupDiceItem.txt:12:0 MagicOrb | Envir/Drops/AncientCaves/Ancient_BoneLord.txt:152:1/300 MagicOrb | Envir/Drops/AncientCaves/Ancient_RedThunderZuma.txt:159:1/350 MagicOrb | Envir/Drops/AncientCaves/Ancient_StoningStatue0.txt:34:1/20 MagicOrb
Item	749	SoulOrb	180	75	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/00FortuneBoxOrb.txt:19:1/300 SoulOrb | Envir/Drops/00GroupDiceItem.txt:10:0 SoulOrb | Envir/Drops/AncientCaves/Ancient_BoneLord.txt:153:1/300 SoulOrb | Envir/Drops/AncientCaves/Ancient_RedThunderZuma.txt:160:1/350 SoulOrb | Envir/Drops/AncientCaves/Ancient_StoningStatue0.txt:35:1/20 SoulOrb
Item	750	ProtectionOrb	133	56	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/00FortuneBoxOrb.txt:20:1/200 ProtectionOrb | Envir/Drops/00GroupDiceItem.txt:4:0 ProtectionOrb | Envir/Drops/AncientCaves/Ancient_BoneLord.txt:154:1/300 ProtectionOrb | Envir/Drops/AncientCaves/Ancient_StoningStatue0.txt:36:1/15 ProtectionOrb | Envir/Drops/AncientCaves/Prajna/Ancient_BoneLord.txt:154:1/300 ProtectionOrb
Item	751	EvilSlayerOrb	133	56	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/00FortuneBoxOrb.txt:21:1/200 EvilSlayerOrb | Envir/Drops/00GroupDiceItem.txt:6:0 EvilSlayerOrb | Envir/Drops/AncientCaves/Ancient_BoneLord.txt:155:1/300 EvilSlayerOrb | Envir/Drops/AncientCaves/Ancient_StoningStatue0.txt:37:1/15 EvilSlayerOrb | Envir/Drops/AncientCaves/Prajna/Ancient_BoneLord.txt:155:1/300 EvilSlayerOrb
Item	752	DurabilityOrb	127	57	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/00FortuneBoxOrb.txt:22:1/200 DurabilityOrb | Envir/Drops/00GroupDiceItem.txt:2:0 DurabilityOrb | Envir/Drops/AncientCaves/Ancient_BoneLord.txt:150:1/300 DurabilityOrb | Envir/Drops/AncientCaves/Ancient_StoningStatue0.txt:38:1/15 DurabilityOrb | Envir/Drops/AncientCaves/Prajna/Ancient_BoneLord.txt:150:1/300 DurabilityOrb
Item	753	StormOrb	161	55	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/00FortuneBoxOrb.txt:26:1/450 StormOrb | Envir/Drops/00GroupDiceItem.txt:22:0 StormOrb | Envir/Drops/AncientCaves/Ancient_StoningStatue0.txt:42:1/25 StormOrb | Envir/Drops/BearMinotaur.txt:112:1/40 StormOrb | Envir/Drops/BearMinotaur20.txt:112:1/40 StormOrb LV1
Item	754	AgilityOrb	124	40	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/00FortuneBoxOrb.txt:27:1/450 AgilityOrb | Envir/Drops/AncientCaves/Ancient_BoneLord.txt:158:1/300 AgilityOrb | Envir/Drops/AncientCaves/Prajna/Ancient_BoneLord.txt:158:1/300 AgilityOrb | Envir/Drops/BearMinotaur.txt:113:1/40 AgilityOrb | Envir/Drops/BearMinotaur20.txt:113:1/40 AgilityOrb LV1
Item	755	AccuracyOrb	168	63	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/00FortuneBoxOrb.txt:25:1/450 AccuracyOrb | Envir/Drops/AncientCaves/Ancient_BoneLord.txt:157:1/300 AccuracyOrb | Envir/Drops/AncientCaves/Ancient_StoningStatue0.txt:41:1/25 AccuracyOrb | Envir/Drops/AncientCaves/Prajna/Ancient_BoneLord.txt:157:1/300 AccuracyOrb | Envir/Drops/BearMinotaur.txt:114:1/40 AccuracyOrb
Item	756	PoisonOrb	172	67	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/00FortuneBoxOrb.txt:23:1/400 PoisonOrb | Envir/Drops/00GroupDiceItem.txt:14:0 PoisonOrb | Envir/Drops/AncientCaves/Ancient_BoneLord.txt:156:1/300 PoisonOrb | Envir/Drops/AncientCaves/Ancient_StoningStatue0.txt:39:1/20 PoisonOrb | Envir/Drops/AncientCaves/Prajna/Ancient_BoneLord.txt:156:1/300 PoisonOrb
Item	757	FreezingOrb	172	67	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/00FortuneBoxOrb.txt:24:1/400 FreezingOrb | Envir/Drops/00GroupDiceItem.txt:16:0 FreezingOrb | Envir/Drops/AncientCaves/Ancient_BoneLord.txt:149:1/300 FreezingOrb | Envir/Drops/AncientCaves/Ancient_StoningStatue0.txt:40:1/20 FreezingOrb | Envir/Drops/AncientCaves/Prajna/Ancient_BoneLord.txt:149:1/300 FreezingOrb
Item	758	DisillusionOrb	80	24	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/00FortuneBoxOrb.txt:29:1/500 DisillusionOrb | Envir/Drops/00GroupDiceItem.txt:20:0 DisillusionOrb | Envir/Drops/BearMinotaur.txt:117:1/40 DisillusionOrb | Envir/Drops/BearMinotaur20.txt:117:1/40 DisillusionOrb LV1 | Envir/Drops/BearMinotaur20.txt:404:1/40 DisillusionOrb LV2
Item	759	EnduranceOrb	118	41	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/00FortuneBoxOrb.txt:28:1/500 EnduranceOrb | Envir/Drops/00GroupDiceItem.txt:18:0 EnduranceOrb | Envir/Drops/AncientCaves/Ancient_StoningStatue0.txt:43:1/20 EnduranceOrb | Envir/Drops/BearMinotaur.txt:118:1/40 EnduranceOrb | Envir/Drops/BearMinotaur20.txt:118:1/40 EnduranceOrb LV1
Item	760	SewingGoods	18	18	Envir/NPCs	Medium	Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:41:SewingGoods | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:41:SewingGoods | Envir/NPCs/BichonProvince/BorderVillage/CraftLady-0.txt:41:SewingGoods | Envir/NPCs/BichonProvince/BorderVillage/CraftLady.txt:41:SewingGoods | Envir/NPCs/GM/GM-CraftingMaterial.txt:55:SewingGoods
Item	761	BoneHammer	18	18	Envir/NPCs	Medium	Envir/NPCs/BichonProvince/BichonWall/CraftsLady-0.txt:42:BoneHammer | Envir/NPCs/BichonProvince/BichonWall/CraftsLady.txt:42:BoneHammer | Envir/NPCs/BichonProvince/BorderVillage/CraftLady-0.txt:42:BoneHammer | Envir/NPCs/BichonProvince/BorderVillage/CraftLady.txt:42:BoneHammer | Envir/NPCs/GM/GM-CraftingMaterial.txt:56:BoneHammer
Item	764	BengalTiger	3	3	Envir/NPCs	Medium	Envir/NPCs/BichonProvince/BichonWall/StableGirl-0.txt:32:BengalTiger | Envir/NPCs/BichonProvince/BichonWall/StableGirl.txt:34:BengalTiger | Envir/NPCs/GM/GM-Mount.txt:38:BengalTiger
Item	765	BlueTiger	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Mount.txt:39:BlueTiger
Item	766	BlackLeopard	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Mount.txt:40:BlackLeopard
Item	767	IceLeopard	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Mount.txt:41:IceLeopard
Item	768	PantheraTiger	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Mount.txt:42:PantheraTiger
Item	769	RedTiger	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Mount.txt:43:RedTiger
Item	770	WhiteTiger	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Mount.txt:44:WhiteTiger
Item	771	Wolf	9	9	Envir/NPCs	Medium	Envir/NPCs/BichonProvince/BichonWall/MirGuide-0.txt:80:Once you go far away from town, hunt HookingCat, RakingCat, Yob, Wolf, | Envir/NPCs/BichonProvince/BichonWall/MirGuide.txt:59:Once you go far away from town, hunt HookingCat, RakingCat, Yob, Wolf, | Envir/NPCs/GM/GM-Mount.txt:45:Wolf | Envir/NPCs/MongchonProvince/MudWall/MirGuide-3.txt:79:Once you go far away from town, hunt HookingCat, RakingCat, Yob, Wolf, | Envir/NPCs/MongchonProvince/MudWall/MirGuide.txt:79:Once you go far away from town, hunt HookingCat, RakingCat, Yob, Wolf,
Item	772	BrownWolf	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Mount.txt:46:BrownWolf
Item	773	BlueWolf	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Mount.txt:47:BlueWolf
Item	774	BlackWolf	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Mount.txt:48:BlackWolf
Item	775	WhiteWolf	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Mount.txt:49:WhiteWolf
Item	776	LeatherBridle	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Mount.txt:50:LeatherBridle
Item	777	GoldBridle	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Mount.txt:51:GoldBridle
Item	778	BronzeBell	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Mount.txt:52:BronzeBell
Item	779	SilverBell	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Mount.txt:53:SilverBell
Item	780	GoldBell	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Mount.txt:54:GoldBell
Item	781	GreenBell	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Mount.txt:55:GreenBell
Item	782	Saddle	56	56	Envir/Drops,Envir/NPCs	Medium	Envir/Drops/00Blackstone.txt:49:;Saddle | Envir/Drops/01Fishing.txt:49:;Saddle | Envir/Drops/HiGreatGhoul0.txt:49:;Saddle | Envir/Drops/Misc/ArcherGuard.txt:50:;Saddle | Envir/Drops/Misc/ArcherGuard1.txt:49:;Saddle
Item	783	RedRibbon	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Mount.txt:57:RedRibbon
Item	784	BlueRibbon	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Mount.txt:58:BlueRibbon
Item	785	BlackRibbon	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Mount.txt:59:BlackRibbon
Item	786	LeatherMask	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Mount.txt:60:LeatherMask
Item	787	WhiteMask	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Mount.txt:61:WhiteMask
Item	788	BlackMask	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Mount.txt:62:BlackMask
Item	789	SilverMask	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Mount.txt:63:SilverMask
Item	790	TitaniumMask	1	1	Envir/NPCs	Medium	Envir/NPCs/GM/GM-Mount.txt:64:TitaniumMask
Item	791	RawMeat	3	3	Envir/NPCs	Medium	Envir/NPCs/BichonProvince/BichonWall/StableGirl-0.txt:34:RawMeat | Envir/NPCs/BichonProvince/BichonWall/StableGirl.txt:36:RawMeat | Envir/NPCs/GM/GM-Mount.txt:65:RawMeat
Item	792	LeanMeat	3	3	Envir/NPCs	Medium	Envir/NPCs/BichonProvince/BichonWall/StableGirl-0.txt:35:LeanMeat | Envir/NPCs/BichonProvince/BichonWall/StableGirl.txt:37:LeanMeat | Envir/NPCs/GM/GM-Mount.txt:66:LeanMeat
